Sexo;Sector económico;Edad;Periodo;Total
Ambos sexos;Agricultura;De 20 a 24 años;2024T2;9,8
Ambos sexos;Agricultura;De 20 a 24 años;2024T1;9,9
Ambos sexos;Agricultura;De 20 a 24 años;2023T4;16,7
Ambos sexos;Agricultura;De 20 a 24 años;2023T3;12
Ambos sexos;Agricultura;De 20 a 24 años;2023T2;10,5
Ambos sexos;Agricultura;De 20 a 24 años;2023T1;10,1
Ambos sexos;Agricultura;De 20 a 24 años;2022T4;11,4
Ambos sexos;Agricultura;De 20 a 24 años;2022T3;11,6
Ambos sexos;Agricultura;De 20 a 24 años;2022T2;16,4
Ambos sexos;Agricultura;De 20 a 24 años;2022T1;14,7
Ambos sexos;Agricultura;De 20 a 24 años;2021T4;12,4
Ambos sexos;Agricultura;De 20 a 24 años;2021T3;15,6
Ambos sexos;Agricultura;De 20 a 24 años;2021T2;17,5
Ambos sexos;Agricultura;De 20 a 24 años;2021T1;21,1
Ambos sexos;Agricultura;De 20 a 24 años;2020T4;21,3
Ambos sexos;Agricultura;De 20 a 24 años;2020T3;16,5
Ambos sexos;Agricultura;De 20 a 24 años;2020T2;18
Ambos sexos;Agricultura;De 20 a 24 años;2020T1;18,4
Ambos sexos;Agricultura;De 20 a 24 años;2019T4;17,3
Ambos sexos;Agricultura;De 20 a 24 años;2019T3;18,2
Ambos sexos;Agricultura;De 20 a 24 años;2019T2;17,8
Ambos sexos;Agricultura;De 20 a 24 años;2019T1;18,4
Ambos sexos;Agricultura;De 20 a 24 años;2018T4;15,4
Ambos sexos;Agricultura;De 20 a 24 años;2018T3;18
Ambos sexos;Agricultura;De 20 a 24 años;2018T2;19,2
Ambos sexos;Agricultura;De 20 a 24 años;2018T1;16,6
Ambos sexos;Agricultura;De 20 a 24 años;2017T4;21,4
Ambos sexos;Agricultura;De 20 a 24 años;2017T3;19,6
Ambos sexos;Agricultura;De 20 a 24 años;2017T2;18,5
Ambos sexos;Agricultura;De 20 a 24 años;2017T1;18,7
Ambos sexos;Agricultura;De 20 a 24 años;2016T4;24,1
Ambos sexos;Agricultura;De 20 a 24 años;2016T3;24,1
Ambos sexos;Agricultura;De 20 a 24 años;2016T2;24,1
Ambos sexos;Agricultura;De 20 a 24 años;2016T1;31,1
Ambos sexos;Agricultura;De 20 a 24 años;2015T4;24,6
Ambos sexos;Agricultura;De 20 a 24 años;2015T3;29,2
Ambos sexos;Agricultura;De 20 a 24 años;2015T2;28,7
Ambos sexos;Agricultura;De 20 a 24 años;2015T1;32,4
Ambos sexos;Agricultura;De 20 a 24 años;2014T4;27,2
Ambos sexos;Agricultura;De 20 a 24 años;2014T3;30,3
Ambos sexos;Agricultura;De 20 a 24 años;2014T2;27,5
Ambos sexos;Agricultura;De 20 a 24 años;2014T1;29,4
Ambos sexos;Agricultura;De 20 a 24 años;2013T4;30,3
Ambos sexos;Agricultura;De 20 a 24 años;2013T3;27,6
Ambos sexos;Agricultura;De 20 a 24 años;2013T2;32,5
Ambos sexos;Agricultura;De 20 a 24 años;2013T1;34,3
Ambos sexos;Agricultura;De 20 a 24 años;2012T4;32,5
Ambos sexos;Agricultura;De 20 a 24 años;2012T3;37
Ambos sexos;Agricultura;De 20 a 24 años;2012T2;32,9
Ambos sexos;Agricultura;De 20 a 24 años;2012T1;27,1
Ambos sexos;Agricultura;De 20 a 24 años;2011T4;19,3
Ambos sexos;Agricultura;De 20 a 24 años;2011T3;27,3
Ambos sexos;Agricultura;De 20 a 24 años;2011T2;31,7
Ambos sexos;Agricultura;De 20 a 24 años;2011T1;22,9
Ambos sexos;Agricultura;De 20 a 24 años;2010T4;22,6
Ambos sexos;Agricultura;De 20 a 24 años;2010T3;20,1
Ambos sexos;Agricultura;De 20 a 24 años;2010T2;26
Ambos sexos;Agricultura;De 20 a 24 años;2010T1;21,1
Ambos sexos;Agricultura;De 20 a 24 años;2009T4;21,6
Ambos sexos;Agricultura;De 20 a 24 años;2009T3;24,1
Ambos sexos;Agricultura;De 20 a 24 años;2009T2;20,4
Ambos sexos;Agricultura;De 20 a 24 años;2009T1;17,8
Ambos sexos;Agricultura;De 20 a 24 años;2008T4;11,2
Ambos sexos;Agricultura;De 20 a 24 años;2008T3;13,5
Ambos sexos;Agricultura;De 20 a 24 años;2008T2;16,1
Ambos sexos;Agricultura;De 20 a 24 años;2008T1;14,4
Ambos sexos;Agricultura;De 25 a 54 años;2025T1;95,6
Ambos sexos;Agricultura;De 25 a 54 años;2024T4;89,8
Ambos sexos;Agricultura;De 25 a 54 años;2024T3;98,9
Ambos sexos;Agricultura;De 25 a 54 años;2024T2;86,6
Ambos sexos;Agricultura;De 25 a 54 años;2024T1;92,1
Ambos sexos;Agricultura;De 25 a 54 años;2023T4;85,9
Ambos sexos;Agricultura;De 25 a 54 años;2023T3;107,9
Ambos sexos;Agricultura;De 25 a 54 años;2023T2;93,5
Ambos sexos;Agricultura;De 25 a 54 años;2023T1;101,7
Ambos sexos;Agricultura;De 25 a 54 años;2022T4;109,6
Ambos sexos;Agricultura;De 25 a 54 años;2022T3;115,9
Ambos sexos;Agricultura;De 25 a 54 años;2022T2;99,2
Ambos sexos;Agricultura;De 25 a 54 años;2022T1;116,6
Ambos sexos;Agricultura;De 25 a 54 años;2021T4;125,2
Ambos sexos;Agricultura;De 25 a 54 años;2021T3;148,2
Ambos sexos;Agricultura;De 25 a 54 años;2021T2;131,5
Ambos sexos;Agricultura;De 25 a 54 años;2021T1;133
Ambos sexos;Agricultura;De 25 a 54 años;2020T4;136,5
Ambos sexos;Agricultura;De 25 a 54 años;2020T3;157,5
Ambos sexos;Agricultura;De 25 a 54 años;2020T2;117,5
Ambos sexos;Agricultura;De 25 a 54 años;2020T1;116,2
Ambos sexos;Agricultura;De 25 a 54 años;2019T4;135,9
Ambos sexos;Agricultura;De 25 a 54 años;2019T3;152,3
Ambos sexos;Agricultura;De 25 a 54 años;2019T2;133,1
Ambos sexos;Agricultura;De 25 a 54 años;2019T1;134,4
Ambos sexos;Agricultura;De 25 a 54 años;2018T4;130,5
Ambos sexos;Agricultura;De 25 a 54 años;2018T3;143,6
Ambos sexos;Agricultura;De 25 a 54 años;2018T2;140,7
Ambos sexos;Agricultura;De 25 a 54 años;2018T1;160,7
Ambos sexos;Agricultura;De 25 a 54 años;2017T4;153,3
Ambos sexos;Agricultura;De 25 a 54 años;2017T3;188,4
Ambos sexos;Agricultura;De 25 a 54 años;2017T2;161,8
Ambos sexos;Agricultura;De 25 a 54 años;2017T1;176,2
Ambos sexos;Agricultura;De 25 a 54 años;2016T4;167,1
Ambos sexos;Agricultura;De 25 a 54 años;2016T3;187,8
Ambos sexos;Agricultura;De 25 a 54 años;2016T2;198,6
Ambos sexos;Agricultura;De 25 a 54 años;2016T1;196,4
Ambos sexos;Agricultura;De 25 a 54 años;2015T4;168,2
Ambos sexos;Agricultura;De 25 a 54 años;2015T3;196,4
Ambos sexos;Agricultura;De 25 a 54 años;2015T2;191,8
Ambos sexos;Agricultura;De 25 a 54 años;2015T1;219,6
Ambos sexos;Agricultura;De 25 a 54 años;2014T4;214,3
Ambos sexos;Agricultura;De 25 a 54 años;2014T3;220,5
Ambos sexos;Agricultura;De 25 a 54 años;2014T2;204,9
Ambos sexos;Agricultura;De 25 a 54 años;2014T1;186
Ambos sexos;Agricultura;De 25 a 54 años;2013T4;188,9
Ambos sexos;Agricultura;De 25 a 54 años;2013T3;230,8
Ambos sexos;Agricultura;De 25 a 54 años;2013T2;205,7
Ambos sexos;Agricultura;De 25 a 54 años;2013T1;229,9
Ambos sexos;Agricultura;De 25 a 54 años;2012T4;204,6
Ambos sexos;Agricultura;De 25 a 54 años;2012T3;227,6
Ambos sexos;Agricultura;De 25 a 54 años;2012T2;214
Ambos sexos;Agricultura;De 25 a 54 años;2012T1;215,4
Ambos sexos;Agricultura;De 25 a 54 años;2011T4;166,6
Ambos sexos;Agricultura;De 25 a 54 años;2011T3;197,6
Ambos sexos;Agricultura;De 25 a 54 años;2011T2;187,8
Ambos sexos;Agricultura;De 25 a 54 años;2011T1;178,2
Ambos sexos;Agricultura;De 25 a 54 años;2010T4;160,4
Ambos sexos;Agricultura;De 25 a 54 años;2010T3;182
Ambos sexos;Agricultura;De 25 a 54 años;2010T2;177,7
Ambos sexos;Agricultura;De 25 a 54 años;2010T1;151,8
Ambos sexos;Agricultura;De 25 a 54 años;2009T4;147,3
Ambos sexos;Agricultura;De 25 a 54 años;2009T3;159,1
Ambos sexos;Agricultura;De 25 a 54 años;2009T2;144,8
Ambos sexos;Agricultura;De 25 a 54 años;2009T1;126,7
Ambos sexos;Agricultura;De 25 a 54 años;2008T4;116,8
Ambos sexos;Agricultura;De 25 a 54 años;2008T3;109,1
Ambos sexos;Agricultura;De 25 a 54 años;2008T2;85,4
Ambos sexos;Agricultura;De 25 a 54 años;2008T1;86,3
Ambos sexos;Agricultura;55 y más años;2025T1;16,6
Ambos sexos;Agricultura;55 y más años;2024T4;21,5
Ambos sexos;Agricultura;55 y más años;2024T3;28,5
Ambos sexos;Agricultura;55 y más años;2024T2;22,2
Ambos sexos;Agricultura;55 y más años;2024T1;24,6
Ambos sexos;Agricultura;55 y más años;2023T4;21,9
Ambos sexos;Agricultura;55 y más años;2023T3;28,7
Ambos sexos;Agricultura;55 y más años;2023T2;26,2
Ambos sexos;Agricultura;55 y más años;2023T1;22,9
Ambos sexos;Agricultura;55 y más años;2022T4;21,9
Ambos sexos;Agricultura;55 y más años;2022T3;33,9
Ambos sexos;Agricultura;55 y más años;2022T2;27,4
Ambos sexos;Agricultura;55 y más años;2022T1;24,7
Ambos sexos;Agricultura;55 y más años;2021T4;21,4
Ambos sexos;Agricultura;55 y más años;2021T3;30,6
Ambos sexos;Agricultura;55 y más años;2021T2;19,4
Ambos sexos;Agricultura;55 y más años;2021T1;31,3
Ambos sexos;Agricultura;55 y más años;2020T4;20,9
Ambos sexos;Agricultura;55 y más años;2020T3;26,8
Ambos sexos;Agricultura;55 y más años;2020T2;27,9
Ambos sexos;Agricultura;55 y más años;2020T1;24,4
Ambos sexos;Agricultura;55 y más años;2019T4;25,4
Ambos sexos;Agricultura;55 y más años;2019T3;26
Ambos sexos;Agricultura;55 y más años;2019T2;25,5
Ambos sexos;Agricultura;55 y más años;2019T1;17
Ambos sexos;Agricultura;55 y más años;2018T4;20,9
Ambos sexos;Agricultura;55 y más años;2018T3;25,5
Ambos sexos;Agricultura;55 y más años;2018T2;22,4
Ambos sexos;Agricultura;55 y más años;2018T1;22,7
Ambos sexos;Agricultura;55 y más años;2017T4;18,4
Ambos sexos;Agricultura;55 y más años;2017T3;22,7
Ambos sexos;Agricultura;55 y más años;2017T2;21,4
Ambos sexos;Agricultura;55 y más años;2017T1;18,5
Ambos sexos;Agricultura;55 y más años;2016T4;21
Ambos sexos;Agricultura;55 y más años;2016T3;23
Ambos sexos;Agricultura;55 y más años;2016T2;23,6
Ambos sexos;Agricultura;55 y más años;2016T1;24,7
Ambos sexos;Agricultura;55 y más años;2015T4;26,8
Ambos sexos;Agricultura;55 y más años;2015T3;28,2
Ambos sexos;Agricultura;55 y más años;2015T2;24,5
Ambos sexos;Agricultura;55 y más años;2015T1;23,5
Ambos sexos;Agricultura;55 y más años;2014T4;24,9
Ambos sexos;Agricultura;55 y más años;2014T3;27,3
Ambos sexos;Agricultura;55 y más años;2014T2;22,5
Ambos sexos;Agricultura;55 y más años;2014T1;22
Ambos sexos;Agricultura;55 y más años;2013T4;21,6
Ambos sexos;Agricultura;55 y más años;2013T3;20,5
Ambos sexos;Agricultura;55 y más años;2013T2;24,2
Ambos sexos;Agricultura;55 y más años;2013T1;22,3
Ambos sexos;Agricultura;55 y más años;2012T4;21,9
Ambos sexos;Agricultura;55 y más años;2012T3;22
Ambos sexos;Agricultura;55 y más años;2012T2;18,7
Ambos sexos;Agricultura;55 y más años;2012T1;17,1
Ambos sexos;Agricultura;55 y más años;2011T4;15,4
Ambos sexos;Agricultura;55 y más años;2011T3;15,9
Ambos sexos;Agricultura;55 y más años;2011T2;14,9
Ambos sexos;Agricultura;55 y más años;2011T1;13,7
Ambos sexos;Agricultura;55 y más años;2010T4;15,2
Ambos sexos;Agricultura;55 y más años;2010T3;16,2
Ambos sexos;Agricultura;55 y más años;2010T2;15,3
Ambos sexos;Agricultura;55 y más años;2010T1;12,5
Ambos sexos;Agricultura;55 y más años;2009T4;14,1
Ambos sexos;Agricultura;55 y más años;2009T3;17,2
Ambos sexos;Agricultura;55 y más años;2009T2;15,5
Ambos sexos;Agricultura;55 y más años;2009T1;13,6
Ambos sexos;Agricultura;55 y más años;2008T4;13,2
Ambos sexos;Agricultura;55 y más años;2008T3;11,2
Ambos sexos;Agricultura;55 y más años;2008T2;10,7
Ambos sexos;Agricultura;55 y más años;2008T1;7,9
Ambos sexos;Industria;Total;2025T1;141,4
Ambos sexos;Industria;Total;2024T4;120,4
Ambos sexos;Industria;Total;2024T3;132,5
Ambos sexos;Industria;Total;2024T2;139,3
Ambos sexos;Industria;Total;2024T1;148,6
Ambos sexos;Industria;Total;2023T4;119,7
Ambos sexos;Industria;Total;2023T3;149,4
Ambos sexos;Industria;Total;2023T2;147,7
Ambos sexos;Industria;Total;2023T1;165,8
Ambos sexos;Industria;Total;2022T4;151,1
Ambos sexos;Industria;Total;2022T3;146
Ambos sexos;Industria;Total;2022T2;142,9
Ambos sexos;Industria;Total;2022T1;160,6
Ambos sexos;Industria;Total;2021T4;142,1
Ambos sexos;Industria;Total;2021T3;134,4
Ambos sexos;Industria;Total;2021T2;151,4
Ambos sexos;Industria;Total;2021T1;199,1
Ambos sexos;Industria;Total;2020T4;193,3
Ambos sexos;Industria;Total;2020T3;199,7
Ambos sexos;Industria;Total;2020T2;231,6
Ambos sexos;Industria;Total;2020T1;176,5
Ambos sexos;Industria;Total;2019T4;161,4
Ambos sexos;Industria;Total;2019T3;149,8
Ambos sexos;Industria;Total;2019T2;165,6
Ambos sexos;Industria;Total;2019T1;179,9
Ambos sexos;Industria;Total;2018T4;171,3
Ambos sexos;Industria;Total;2018T3;161,6
Ambos sexos;Industria;Total;2018T2;163,6
Ambos sexos;Industria;Total;2018T1;182,7
Ambos sexos;Industria;Total;2017T4;174,2
Ambos sexos;Industria;Total;2017T3;155,8
Ambos sexos;Industria;Total;2017T2;171,5
Ambos sexos;Industria;Total;2017T1;183,3
Ambos sexos;Industria;Total;2016T4;173,9
Ambos sexos;Industria;Total;2016T3;170
Ambos sexos;Industria;Total;2016T2;181,4
Ambos sexos;Industria;Total;2016T1;185,2
Ambos sexos;Industria;Total;2015T4;174,4
Ambos sexos;Industria;Total;2015T3;170,8
Ambos sexos;Industria;Total;2015T2;177,1
Ambos sexos;Industria;Total;2015T1;207,9
Ambos sexos;Industria;Total;2014T4;212,1
Ambos sexos;Industria;Total;2014T3;196,6
Ambos sexos;Industria;Total;2014T2;215,5
Ambos sexos;Industria;Total;2014T1;253,5
Ambos sexos;Industria;Total;2013T4;248,5
Ambos sexos;Industria;Total;2013T3;254,8
Ambos sexos;Industria;Total;2013T2;288,2
Ambos sexos;Industria;Total;2013T1;330,5
Ambos sexos;Industria;Total;2012T4;306,6
Ambos sexos;Industria;Total;2012T3;320,5
Ambos sexos;Industria;Total;2012T2;328,9
Ambos sexos;Industria;Total;2012T1;304
Ambos sexos;Industria;Total;2011T4;250
Ambos sexos;Industria;Total;2011T3;220,1
Ambos sexos;Industria;Total;2011T2;242,5
Ambos sexos;Industria;Total;2011T1;255,4
Ambos sexos;Industria;Total;2010T4;234,8
Ambos sexos;Industria;Total;2010T3;248,6
Ambos sexos;Industria;Total;2010T2;273,1
Ambos sexos;Industria;Total;2010T1;307,9
Ambos sexos;Industria;Total;2009T4;329,6
Ambos sexos;Industria;Total;2009T3;362,5
Ambos sexos;Industria;Total;2009T2;396,5
Ambos sexos;Industria;Total;2009T1;377,9
Ambos sexos;Industria;Total;2008T4;291,9
Ambos sexos;Industria;Total;2008T3;209,7
Ambos sexos;Industria;Total;2008T2;181,9
Ambos sexos;Industria;Total;2008T1;169
Ambos sexos;Industria;De 16 a 19 años;2025T1;2,9
Ambos sexos;Industria;De 16 a 19 años;2024T4;3,4
Ambos sexos;Industria;De 16 a 19 años;2024T3;5,5
Ambos sexos;Industria;De 16 a 19 años;2024T2;6
Ambos sexos;Industria;De 16 a 19 años;2024T1;4,7
Ambos sexos;Industria;De 16 a 19 años;2023T4;1,2
Ambos sexos;Industria;De 16 a 19 años;2023T3;5
Ambos sexos;Industria;De 16 a 19 años;2023T2;2,5
Ambos sexos;Industria;De 16 a 19 años;2023T1;3,9
Ambos sexos;Industria;De 16 a 19 años;2022T4;3,9
Ambos sexos;Industria;De 16 a 19 años;2022T3;3,3
Ambos sexos;Industria;De 16 a 19 años;2022T2;5,4
Ambos sexos;Industria;De 16 a 19 años;2022T1;4,5
Ambos sexos;Industria;De 16 a 19 años;2021T4;3,8
Ambos sexos;Industria;De 16 a 19 años;2021T3;1,9
Ambos sexos;Industria;De 16 a 19 años;2021T2;4,4
Ambos sexos;Industria;De 16 a 19 años;2021T1;1,5
Ambos sexos;Industria;De 16 a 19 años;2020T4;3,4
Ambos sexos;Industria;De 16 a 19 años;2020T3;2,8
Ambos sexos;Industria;De 16 a 19 años;2020T2;4,7
Ambos sexos;Industria;De 16 a 19 años;2020T1;3,2
Ambos sexos;Industria;De 16 a 19 años;2019T4;2,8
Ambos sexos;Industria;De 16 a 19 años;2019T3;2,3
Ambos sexos;Industria;De 16 a 19 años;2019T2;4,2
Ambos sexos;Industria;De 16 a 19 años;2019T1;2,6
Ambos sexos;Industria;De 16 a 19 años;2018T4;1,8
Ambos sexos;Industria;De 16 a 19 años;2018T3;1,6
Ambos sexos;Industria;De 16 a 19 años;2018T2;2,4
Ambos sexos;Industria;De 16 a 19 años;2018T1;3,2
Ambos sexos;Industria;De 16 a 19 años;2017T4;3
Ambos sexos;Industria;De 16 a 19 años;2017T3;3,7
Ambos sexos;Industria;De 16 a 19 años;2017T2;3,1
Ambos sexos;Industria;De 16 a 19 años;2017T1;3,3
Ambos sexos;Industria;De 16 a 19 años;2016T4;3,5
Ambos sexos;Industria;De 16 a 19 años;2016T3;2,9
Ambos sexos;Industria;De 16 a 19 años;2016T2;3,2
Ambos sexos;Industria;De 16 a 19 años;2016T1;4,2
Ambos sexos;Industria;De 16 a 19 años;2015T4;3,3
Ambos sexos;Industria;De 16 a 19 años;2015T3;1,8
Ambos sexos;Industria;De 16 a 19 años;2015T2;1,5
Ambos sexos;Industria;De 16 a 19 años;2015T1;2,3
Ambos sexos;Industria;De 16 a 19 años;2014T4;3,2
Ambos sexos;Industria;De 16 a 19 años;2014T3;1,5
Ambos sexos;Industria;De 16 a 19 años;2014T2;1,3
Ambos sexos;Industria;De 16 a 19 años;2014T1;2,5
Ambos sexos;Industria;De 16 a 19 años;2013T4;3,3
Ambos sexos;Industria;De 16 a 19 años;2013T3;3,6
Ambos sexos;Industria;De 16 a 19 años;2013T2;4,6
Ambos sexos;Industria;De 16 a 19 años;2013T1;4,7
Ambos sexos;Industria;De 16 a 19 años;2012T4;3,6
Ambos sexos;Industria;De 16 a 19 años;2012T3;4,6
Ambos sexos;Industria;De 16 a 19 años;2012T2;6
Ambos sexos;Industria;De 16 a 19 años;2012T1;5,6
Ambos sexos;Industria;De 16 a 19 años;2011T4;4,8
Ambos sexos;Industria;De 16 a 19 años;2011T3;4,6
Ambos sexos;Industria;De 16 a 19 años;2011T2;4,3
Ambos sexos;Industria;De 16 a 19 años;2011T1;5,7
Ambos sexos;Industria;De 16 a 19 años;2010T4;4,6
Ambos sexos;Industria;De 16 a 19 años;2010T3;6,4
Ambos sexos;Industria;De 16 a 19 años;2010T2;5,7
Ambos sexos;Industria;De 16 a 19 años;2010T1;8,5
Ambos sexos;Industria;De 16 a 19 años;2009T4;10,7
Ambos sexos;Industria;De 16 a 19 años;2009T3;9,9
Ambos sexos;Industria;De 16 a 19 años;2009T2;12
Ambos sexos;Industria;De 16 a 19 años;2009T1;13,2
Ambos sexos;Industria;De 16 a 19 años;2008T4;16
Ambos sexos;Industria;De 16 a 19 años;2008T3;16,1
Ambos sexos;Industria;De 16 a 19 años;2008T2;15,9
Ambos sexos;Industria;De 16 a 19 años;2008T1;12,1
Ambos sexos;Industria;De 20 a 24 años;2025T1;21,6
Ambos sexos;Industria;De 20 a 24 años;2024T4;18,1
Ambos sexos;Industria;De 20 a 24 años;2024T3;19,4
Ambos sexos;Industria;De 20 a 24 años;2024T2;18,9
Ambos sexos;Industria;De 20 a 24 años;2024T1;12,1
Ambos sexos;Industria;De 20 a 24 años;2023T4;8,9
Ambos sexos;Industria;De 20 a 24 años;2023T3;19,1
Ambos sexos;Industria;De 20 a 24 años;2023T2;19,2
Ambos sexos;Industria;De 20 a 24 años;2023T1;11,6
Ambos sexos;Industria;De 20 a 24 años;2022T4;17,2
Ambos sexos;Industria;De 20 a 24 años;2022T3;14,5
Ambos sexos;Industria;De 20 a 24 años;2022T2;16,4
Ambos sexos;Industria;De 20 a 24 años;2022T1;18,4
Ambos sexos;Industria;De 20 a 24 años;2021T4;14,8
Ambos sexos;Industria;De 20 a 24 años;2021T3;17,5
Ambos sexos;Industria;De 20 a 24 años;2021T2;20,4
Ambos sexos;Industria;De 20 a 24 años;2021T1;21,2
Ambos sexos;Industria;De 20 a 24 años;2020T4;17,4
Ambos sexos;Industria;De 20 a 24 años;2020T3;23,6
Ambos sexos;Industria;De 20 a 24 años;2020T2;23,6
Ambos sexos;Industria;De 20 a 24 años;2020T1;16,3
Ambos sexos;Industria;De 20 a 24 años;2019T4;16,5
Ambos sexos;Industria;De 20 a 24 años;2019T3;15
Ambos sexos;Industria;De 20 a 24 años;2019T2;16,9
Ambos sexos;Industria;De 20 a 24 años;2019T1;23,1
Ambos sexos;Industria;De 20 a 24 años;2018T4;19
Ambos sexos;Industria;De 20 a 24 años;2018T3;18,7
Ambos sexos;Industria;De 20 a 24 años;2018T2;18,3
Ambos sexos;Industria;De 20 a 24 años;2018T1;18,5
Ambos sexos;Industria;De 20 a 24 años;2017T4;19,7
Ambos sexos;Industria;De 20 a 24 años;2017T3;16,2
Ambos sexos;Industria;De 20 a 24 años;2017T2;17,4
Ambos sexos;Industria;De 20 a 24 años;2017T1;17
Ambos sexos;Industria;De 20 a 24 años;2016T4;17,4
Ambos sexos;Industria;De 20 a 24 años;2016T3;19,1
Ambos sexos;Industria;De 20 a 24 años;2016T2;22,1
Ambos sexos;Industria;De 20 a 24 años;2016T1;15,3
Ambos sexos;Industria;De 20 a 24 años;2015T4;14,3
Ambos sexos;Industria;De 20 a 24 años;2015T3;14,1
Ambos sexos;Industria;De 20 a 24 años;2015T2;18
Ambos sexos;Industria;De 20 a 24 años;2015T1;17,2
Ambos sexos;Industria;De 20 a 24 años;2014T4;16,3
Ambos sexos;Industria;De 20 a 24 años;2014T3;14,6
Ambos sexos;Industria;De 20 a 24 años;2014T2;18,9
Ambos sexos;Industria;De 20 a 24 años;2014T1;26
Ambos sexos;Industria;De 20 a 24 años;2013T4;21,5
Ambos sexos;Industria;De 20 a 24 años;2013T3;23,7
Ambos sexos;Industria;De 20 a 24 años;2013T2;23,7
Ambos sexos;Industria;De 20 a 24 años;2013T1;29,3
Ambos sexos;Industria;De 20 a 24 años;2012T4;27,2
Ambos sexos;Industria;De 20 a 24 años;2012T3;27,2
Ambos sexos;Industria;De 20 a 24 años;2012T2;28,3
Ambos sexos;Industria;De 20 a 24 años;2012T1;34,6
Ambos sexos;Industria;De 20 a 24 años;2011T4;29,5
Ambos sexos;Industria;De 20 a 24 años;2011T3;28,4
Ambos sexos;Industria;De 20 a 24 años;2011T2;28,8
Ambos sexos;Industria;De 20 a 24 años;2011T1;32,1
Ambos sexos;Industria;De 20 a 24 años;2010T4;31,2
Ambos sexos;Industria;De 20 a 24 años;2010T3;33,4
Ambos sexos;Industria;De 20 a 24 años;2010T2;38
Ambos sexos;Industria;De 20 a 24 años;2010T1;42,2
Ambos sexos;Industria;De 20 a 24 años;2009T4;41,8
Ambos sexos;Industria;De 20 a 24 años;2009T3;56,4
Ambos sexos;Industria;De 20 a 24 años;2009T2;57,2
Ambos sexos;Industria;De 20 a 24 años;2009T1;53,6
Ambos sexos;Industria;De 20 a 24 años;2008T4;48,3
Ambos sexos;Industria;De 20 a 24 años;2008T3;30,3
Ambos sexos;Industria;De 20 a 24 años;2008T2;29,2
Ambos sexos;Industria;De 20 a 24 años;2008T1;29,5
Ambos sexos;Industria;De 25 a 54 años;2025T1;97,3
Ambos sexos;Industria;De 25 a 54 años;2024T4;82,7
Ambos sexos;Industria;De 25 a 54 años;2024T3;94,2
Ambos sexos;Industria;De 25 a 54 años;2024T2;101,4
Ambos sexos;Industria;De 25 a 54 años;2024T1;116,4
Ambos sexos;Industria;De 25 a 54 años;2023T4;95,1
Ambos sexos;Industria;De 25 a 54 años;2023T3;110,5
Ambos sexos;Industria;De 25 a 54 años;2023T2;108,7
Ambos sexos;Industria;De 25 a 54 años;2023T1;131,4
Ambos sexos;Industria;De 25 a 54 años;2022T4;109,8
Ambos sexos;Industria;De 25 a 54 años;2022T3;116,3
Ambos sexos;Industria;De 25 a 54 años;2022T2;106,2
Ambos sexos;Industria;De 25 a 54 años;2022T1;121,1
Ambos sexos;Industria;De 25 a 54 años;2021T4;110,6
Ambos sexos;Industria;De 25 a 54 años;2021T3;100,6
Ambos sexos;Industria;De 25 a 54 años;2021T2;112,4
Ambos sexos;Industria;De 25 a 54 años;2021T1;158,4
